"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLCL1.1",1.3756382448652e-55,-0.342331427843628,0.827,0.821,2.7512764897304e-52,"2","PLCL1"
"WIPF3",8.6727187372283e-52,0.543589855430374,0.804,0.866,1.73454374744566e-48,"2","WIPF3"
"KIRREL3",2.80041738108571e-48,-0.279442065364035,0.563,0.549,5.60083476217142e-45,"2","KIRREL3"
"XYLT1",5.78876574300956e-45,0.489190348822682,0.901,0.913,1.15775314860191e-41,"2","XYLT1"
"AC008050.1.1",1.14928622044384e-38,-0.38103477012412,0.763,0.702,2.29857244088767e-35,"2","AC008050.1"
"GNG2.1",7.50443271897621e-37,0.268617304721827,0.815,0.822,1.50088654379524e-33,"2","GNG2"
"CCL3",7.57274821570354e-36,0.252228557263868,0.606,0.73,1.51454964314071e-32,"2","CCL3"
"SNX6",1.34457454907025e-34,0.430147669393879,0.772,0.814,2.6891490981405e-31,"2","SNX6"
"EXT1.1",5.69596241902494e-32,-0.312418181479788,0.771,0.75,1.13919248380499e-28,"2","EXT1"
"DLG2",2.29612098286631e-26,-0.251030663787102,0.666,0.671,4.59224196573261e-23,"2","DLG2"
"CCDC170",3.19651993959254e-23,0.31892060192494,0.488,0.554,6.39303987918509e-20,"2","CCDC170"
"PLA2G7",6.50771851221481e-19,0.274720110506741,0.94,0.964,1.30154370244296e-15,"2","PLA2G7"
"OLR1.1",2.38765343305002e-18,0.390528257179919,0.867,0.876,4.77530686610005e-15,"2","OLR1"
"GLDN",4.95905967500358e-16,0.393804322135097,0.865,0.849,9.91811935000717e-13,"2","GLDN"
"AC066613.2",1.10151101192669e-11,0.338475005838548,0.769,0.752,2.20302202385339e-08,"2","AC066613.2"
"PID1.1",1.22278401400304e-09,0.520052498604416,0.808,0.853,2.44556802800607e-06,"2","PID1"
"SCIN",1.40230905688299e-06,0.301656381950067,0.988,0.991,0.00280461811376598,"2","SCIN"
"TRHDE",8.0354330238432e-06,0.388261981756569,0.553,0.684,0.0160708660476864,"2","TRHDE"
"S100Z.1",5.45424657576442e-05,-0.370936830590382,0.632,0.595,0.109084931515288,"2","S100Z"
"FTL.3",0,1.9694597481988,0.991,0.969,0,"3","FTL"
"FTH1.2",0,1.9555841517129,0.944,0.883,0,"3","FTH1"
"TPT1.2",0,1.6515538483481,0.976,0.918,0,"3","TPT1"
"TMSB4X.1",0,1.59788788898119,0.997,0.973,0,"3","TMSB4X"
"RPL19.2",0,1.59320379223123,0.873,0.82,0,"3","RPL19"
"EEF1A1.1",0,1.56178387600914,0.987,0.968,0,"3","EEF1A1"
"RPL11.1",0,1.37219127488895,0.885,0.868,0,"3","RPL11"
"RPS3.1",0,1.21301775272598,0.937,0.835,0,"3","RPS3"
"TMSB10",0,1.17800383000161,0.89,0.909,0,"3","TMSB10"
"RPL14",0,1.16609331916331,0.855,0.779,0,"3","RPL14"
"RPL41.1",0,1.11884434079875,0.97,0.945,0,"3","RPL41"
"RPL32",0,1.09664987925639,0.833,0.847,0,"3","RPL32"
"RPS8.1",0,1.09447717143145,0.805,0.812,0,"3","RPS8"
"AC016739.1.1",0,1.04809476915767,0.968,0.933,0,"3","AC016739.1"
"RPS15",0,1.04168672928255,0.791,0.825,0,"3","RPS15"
"RPL8",0,1.02103790512915,0.818,0.815,0,"3","RPL8"
"AC073861.1",0,0.946666717702418,0.982,0.969,0,"3","AC073861.1"
"RPS24",0,0.912645808643186,0.846,0.871,0,"3","RPS24"
"RPS14",0,0.911725954550923,0.849,0.713,0,"3","RPS14"
"RPS27A",0,0.867814666232426,0.771,0.81,0,"3","RPS27A"
"RPS23P8",0,0.827038756645908,0.975,0.934,0,"3","RPS23P8"
"S100A11",0,0.808620063245977,0.939,0.929,0,"3","S100A11"
"SRGN.2",0,0.75303096560294,0.891,0.759,0,"3","SRGN"
"AC004453.1",0,0.735625553022112,0.96,0.938,0,"3","AC004453.1"
"ATP5F1E.1",0,0.735537764497993,0.775,0.83,0,"3","ATP5F1E"
"TUBA1B.1",0,0.657480884030121,0.955,0.939,0,"3","TUBA1B"
"UBC",0,0.617497417189943,0.946,0.867,0,"3","UBC"
"APOC1.1",0,0.602929241620812,0.883,0.895,0,"3","APOC1"
"H3F3B.1",0,0.567535424532952,0.941,0.858,0,"3","H3F3B"
"SLC2A3.1",0,0.557636193933659,0.907,0.858,0,"3","SLC2A3"
"RPL4",0,0.544098889330689,0.751,0.765,0,"3","RPL4"
"APOE.2",0,0.519160113818026,0.984,0.977,0,"3","APOE"
"EEF1B2",0,0.516450701657387,0.851,0.835,0,"3","EEF1B2"
"CD74.1",0,0.500332677932567,0.985,0.962,0,"3","CD74"
"MCTP1.3",0,0.453527128454713,0.895,0.794,0,"3","MCTP1"
"TRAF3.1",0,0.451472223604623,0.949,0.842,0,"3","TRAF3"
"COX4I1",0,0.440453107842232,0.818,0.747,0,"3","COX4I1"
"SLC11A1.2",0,0.429115066009008,0.916,0.857,0,"3","SLC11A1"
"DOCK5.1",0,0.427591794062103,0.923,0.868,0,"3","DOCK5"
"RTN1.1",0,0.413385886509127,0.736,0.507,0,"3","RTN1"
"SIPA1L1.2",0,0.409477691156585,0.912,0.832,0,"3","SIPA1L1"
"RPS5",0,0.385784925205649,0.791,0.736,0,"3","RPS5"
"DNAJC1.1",0,0.378821607969057,0.928,0.795,0,"3","DNAJC1"
"GAS7.3",0,0.369934855533157,0.94,0.875,0,"3","GAS7"
"HSPA1A.3",0,0.361269440340586,0.997,0.996,0,"3","HSPA1A"
"VIM",0,0.360645878902996,0.915,0.838,0,"3","VIM"
"HAMP.1",0,0.357678502694209,0.892,0.869,0,"3","HAMP"
"IL21R",0,0.356611628050164,0.894,0.718,0,"3","IL21R"
"BTG2",0,0.34712414113265,0.843,0.672,0,"3","BTG2"
"DDX21",0,0.34628631611162,0.846,0.691,0,"3","DDX21"
"CREB5",0,0.335131108023395,0.793,0.559,0,"3","CREB5"
"KCNMB2-AS1.2",0,0.334985574687023,0.974,0.937,0,"3","KCNMB2-AS1"
"AC011586.2.2",0,0.322614064855556,0.992,0.986,0,"3","AC011586.2"
"NIBAN1",0,0.318891968002629,0.887,0.841,0,"3","NIBAN1"
"SRA1",0,0.308366268437548,0.916,0.762,0,"3","SRA1"
"IL1B",0,0.306076484632908,0.928,0.785,0,"3","IL1B"
"CD83.2",0,0.305887502030088,0.894,0.776,0,"3","CD83"
"BAZ1A",0,0.296958666354498,0.936,0.897,0,"3","BAZ1A"
"GCH1",0,0.296007883470136,0.905,0.676,0,"3","GCH1"
"LUC7L3",0,0.288453202992128,0.944,0.855,0,"3","LUC7L3"
"ADARB1",0,0.286922562174861,0.869,0.645,0,"3","ADARB1"
"FLNA",0,0.285525511328629,0.84,0.488,0,"3","FLNA"
"HIP1",0,0.285490356243204,0.728,0.566,0,"3","HIP1"
"HSPB1",0,0.283510654779809,0.911,0.868,0,"3","HSPB1"
"HSPD1",0,0.281933000366714,0.891,0.741,0,"3","HSPD1"
"IFI44L.1",0,0.280689427593227,0.837,0.706,0,"3","IFI44L"
"FCGBP.1",0,0.279314857320978,0.969,0.967,0,"3","FCGBP"
"GAPVD1",0,0.276878002330916,0.936,0.836,0,"3","GAPVD1"
"EIF2AK2",0,0.273937598453907,0.887,0.73,0,"3","EIF2AK2"
"CORO1C.1",0,0.267523526158133,0.907,0.824,0,"3","CORO1C"
"ITGA4",0,0.266889619735243,0.758,0.654,0,"3","ITGA4"
"TAF1D",0,0.261245604866571,0.965,0.945,0,"3","TAF1D"
"TRIM33",0,0.260048521636705,0.944,0.89,0,"3","TRIM33"
"AC104123.1.1",0,0.257149273547353,0.919,0.748,0,"3","AC104123.1"
"NCL",0,0.256177511672959,0.783,0.584,0,"3","NCL"
"ATP1B3.2",0,0.253040271984443,0.862,0.743,0,"3","ATP1B3"
"HSPH1",0,0.251881762613405,0.958,0.945,0,"3","HSPH1"
"AC018742.1.2",0,-0.25541918666251,0.909,0.958,0,"3","AC018742.1"
"CDC42BPA",0,-0.257327259016641,0.45,0.622,0,"3","CDC42BPA"
"MICOS10.3",0,-0.302558700329528,0.908,0.984,0,"3","MICOS10"
"MFHAS1.3",0,-0.304865821262424,0.669,0.782,0,"3","MFHAS1"
"COLEC12.3",0,-0.399729844367748,0.484,0.709,0,"3","COLEC12"
"F13A1.3",0,-1.23675012194441,0.95,0.832,0,"3","F13A1"
"CST3",5.52349800522143e-305,0.307728328136889,0.845,0.828,1.10469960104429e-301,"3","CST3"
"FOS",9.89704815393326e-296,0.273221185169536,0.807,0.687,1.97940963078665e-292,"3","FOS"
"CENPP",1.14438874069185e-289,-0.417592904189149,0.834,0.915,2.2887774813837e-286,"3","CENPP"
"PLCL1.2",4.18004974982083e-271,-0.460153880353564,0.712,0.83,8.36009949964166e-268,"3","PLCL1"
"HS3ST4.2",1.21319594023732e-270,-0.513198082101414,0.924,0.899,2.42639188047465e-267,"3","HS3ST4"
"RPLP2",2.52326397857827e-262,0.58727953829329,0.697,0.751,5.04652795715653e-259,"3","RPLP2"
"CTSB.2",3.41119875721942e-226,0.298788491399458,0.937,0.859,6.82239751443884e-223,"3","CTSB"
"FYN",2.54338007596401e-222,0.350177205530955,0.553,0.417,5.08676015192802e-219,"3","FYN"
"PTCHD4.2",1.39290995088843e-219,-0.438238131694029,0.719,0.785,2.78581990177686e-216,"3","PTCHD4"
"ATR",7.22885922416655e-214,-0.35746235303698,0.819,0.928,1.44577184483331e-210,"3","ATR"
"CHST15.1",2.580150201024e-204,0.334188593616878,0.726,0.589,5.16030040204801e-201,"3","CHST15"
"ZBTB1.1",1.43468650091478e-196,-0.333871307440955,0.84,0.902,2.86937300182956e-193,"3","ZBTB1"
"OXR1.2",1.68312705909949e-192,-0.59607434402133,0.911,0.958,3.36625411819897e-189,"3","OXR1"
"RGS2",9.22297458056456e-191,0.424761859343372,0.712,0.64,1.84459491611291e-187,"3","RGS2"
"DTNA.1",3.14002452720143e-188,0.317757070738262,0.937,0.85,6.28004905440286e-185,"3","DTNA"
"SPP1.2",8.96241232299681e-183,0.30232835582791,0.951,0.976,1.79248246459936e-179,"3","SPP1"
"ESR1.1",8.68990043212384e-171,-0.298059276849595,0.701,0.783,1.73798008642477e-167,"3","ESR1"
"EYA2.2",2.7637069461987e-170,-0.291685608437321,0.587,0.683,5.52741389239739e-167,"3","EYA2"
"SCFD1",3.46162155759853e-162,-0.335799924574036,0.867,0.941,6.92324311519706e-159,"3","SCFD1"
"ZNF804A.3",1.78233961906751e-147,-0.269215460672968,0.894,0.944,3.56467923813502e-144,"3","ZNF804A"
"DSCAM",5.41005170821527e-147,-0.548446682739867,0.909,0.934,1.08201034164305e-143,"3","DSCAM"
"YLPM1.1",8.54039172083827e-141,-0.337045257871911,0.745,0.816,1.70807834416765e-137,"3","YLPM1"
"BRAF.1",5.02038119620313e-139,-0.501872690296444,0.829,0.908,1.00407623924063e-135,"3","BRAF"
"CACNA1D.1",1.28051851742686e-134,-0.507760618285997,0.7,0.743,2.56103703485372e-131,"3","CACNA1D"
"ST6GALNAC3.2",1.48332919139487e-134,-0.434144565786504,0.864,0.89,2.96665838278973e-131,"3","ST6GALNAC3"
"ACIN1",3.29947245781001e-133,-0.327714582083828,0.726,0.81,6.59894491562002e-130,"3","ACIN1"
"SCIN.1",4.86338697862883e-132,0.25124911179739,0.991,0.99,9.72677395725765e-129,"3","SCIN"
"AC008691.1.2",4.08547416034848e-128,-0.529851254252878,0.799,0.792,8.17094832069697e-125,"3","AC008691.1"
"KCNQ3.1",1.76960157251755e-127,-0.26610114882393,0.973,0.972,3.5392031450351e-124,"3","KCNQ3"
"MRC1.3",5.09919846450271e-126,-0.322436023389882,0.565,0.432,1.01983969290054e-122,"3","MRC1"
"RIPOR2",1.19763490129622e-122,0.62343828377799,0.506,0.43,2.39526980259245e-119,"3","RIPOR2"
"CEP192",3.45966148021223e-115,-0.321378656424282,0.804,0.859,6.91932296042446e-112,"3","CEP192"
"RGL1.3",2.83932116440798e-114,-0.257976605300211,0.787,0.684,5.67864232881597e-111,"3","RGL1"
"HDAC9.1",4.44155407478208e-111,-0.38944984770813,0.937,0.944,8.88310814956416e-108,"3","HDAC9"
"TNFAIP8.2",1.11505162728034e-109,0.361009625377264,0.777,0.731,2.23010325456068e-106,"3","TNFAIP8"
"PELI2",1.48525363634608e-109,-0.412116925633473,0.664,0.733,2.97050727269216e-106,"3","PELI2"
"TTTY14",2.51422153338711e-109,-0.250818444738747,0.805,0.793,5.02844306677423e-106,"3","TTTY14"
"ASTN2.2",3.12705214910441e-108,-0.306327876650145,0.618,0.69,6.25410429820882e-105,"3","ASTN2"
"NAMPT.2",6.66121002306993e-105,0.444523398083075,0.719,0.656,1.33224200461399e-101,"3","NAMPT"
"AGAP1.1",8.45805389662027e-102,-0.404811557873965,0.744,0.79,1.69161077932405e-98,"3","AGAP1"
"HERC2",2.86222103498474e-99,-0.427411996720918,0.621,0.677,5.72444206996949e-96,"3","HERC2"
"MIR646HG.2",6.44312795454929e-93,-0.474312488771356,0.827,0.84,1.28862559090986e-89,"3","MIR646HG"
"SYNDIG1.2",1.03499853606152e-90,-0.28380174127273,0.954,0.926,2.06999707212303e-87,"3","SYNDIG1"
"RASGEF1C.2",5.7211740009773e-89,-0.437938809325643,0.943,0.932,1.14423480019546e-85,"3","RASGEF1C"
"CD163.3",1.32326026174565e-88,-0.294216743639186,0.744,0.731,2.64652052349131e-85,"3","CD163"
"SNX13",7.21567837305821e-85,-0.341391403499938,0.899,0.947,1.44313567461164e-81,"3","SNX13"
"LGMN.3",1.11311924755644e-77,-0.341555822063176,0.757,0.662,2.22623849511289e-74,"3","LGMN"
"NRP2.1",9.08234909220487e-77,-0.361676464816517,0.72,0.761,1.81646981844097e-73,"3","NRP2"
"UBE4B",3.30021259437047e-72,-0.317420574144885,0.737,0.785,6.60042518874095e-69,"3","UBE4B"
"TRPM2",3.10753491888334e-68,-0.409955822113388,0.768,0.797,6.21506983776669e-65,"3","TRPM2"
"GLCCI1",1.11166438697192e-67,-0.325439029494246,0.665,0.715,2.22332877394383e-64,"3","GLCCI1"
"PDE4D",2.88329195672832e-64,-0.41749487412325,0.657,0.691,5.76658391345664e-61,"3","PDE4D"
"FGF13.3",1.07173525165679e-61,-0.36220189060787,0.45,0.52,2.14347050331357e-58,"3","FGF13"
"ATM.2",1.58404114854716e-59,-0.368359412729986,0.973,0.984,3.16808229709433e-56,"3","ATM"
"DIRC3.3",8.51538268138872e-58,-0.462938759799168,0.814,0.767,1.70307653627774e-54,"3","DIRC3"
"EMILIN2",9.25251489539638e-55,0.419886093334038,0.47,0.448,1.85050297907928e-51,"3","EMILIN2"
"EPS8.1",1.39048773619633e-53,-0.356484831918873,0.914,0.949,2.78097547239266e-50,"3","EPS8"
"DNM3.1",8.14752408078543e-53,-0.259704082645727,0.695,0.729,1.62950481615709e-49,"3","DNM3"
"CYTH3",9.37695119107085e-51,-0.305725480758634,0.832,0.845,1.87539023821417e-47,"3","CYTH3"
"RTTN",7.89257482095744e-49,-0.320014860226368,0.837,0.864,1.57851496419149e-45,"3","RTTN"
"NCKAP5",1.11796863068518e-47,-0.332861349512583,0.943,0.952,2.23593726137035e-44,"3","NCKAP5"
"PRKG1.2",1.13761535454668e-45,-0.265126270189833,0.427,0.479,2.27523070909335e-42,"3","PRKG1"
"ELL2.2",3.87960949848871e-40,-0.320464789602576,0.87,0.897,7.75921899697742e-37,"3","ELL2"
"KCNIP1.2",5.41620654723375e-40,-0.414986862021265,0.852,0.851,1.08324130944675e-36,"3","KCNIP1"
"VAV3.2",6.4676736123235e-39,0.515563591547993,0.57,0.54,1.2935347224647e-35,"3","VAV3"
"TJP1.1",3.80193824446263e-37,-0.27119139172988,0.763,0.774,7.60387648892525e-34,"3","TJP1"
"AHCYL2",4.89178087848484e-37,-0.317647215327883,0.749,0.777,9.78356175696968e-34,"3","AHCYL2"
"NTM",3.07205105070808e-36,-0.256217007644819,0.429,0.47,6.14410210141616e-33,"3","NTM"
"SAMD4A.2",8.96901361448935e-36,-0.360564611103076,0.705,0.729,1.79380272289787e-32,"3","SAMD4A"
"RB1CC1",1.82122167958511e-35,-0.311294684813897,0.768,0.802,3.64244335917022e-32,"3","RB1CC1"
"AUTS2",7.58017807645867e-33,-0.259522565076735,0.907,0.898,1.51603561529173e-29,"3","AUTS2"
"SH3BGRL.1",9.44817771262722e-31,-0.353115977152349,0.872,0.912,1.88963554252545e-27,"3","SH3BGRL"
"CACNA1A",7.74270731089403e-30,-0.300080559283682,0.871,0.9,1.54854146217881e-26,"3","CACNA1A"
"CD36",1.99358526155506e-29,0.658815567184783,0.686,0.673,3.98717052311013e-26,"3","CD36"
"IFITM2",3.18775482012511e-29,0.255416106653502,0.547,0.712,6.37550964025021e-26,"3","IFITM2"
"IMMP2L.1",1.87599365313074e-28,-0.287695875555341,0.938,0.949,3.75198730626147e-25,"3","IMMP2L"
"SGK1",2.02956615617317e-28,-0.365328284325418,0.663,0.657,4.05913231234635e-25,"3","SGK1"
"EDA.2",3.52138618999589e-28,-0.261676138668405,0.79,0.706,7.04277237999178e-25,"3","EDA"
"SDK1.1",1.53327974333916e-27,-0.254116489249433,0.906,0.898,3.06655948667831e-24,"3","SDK1"
"CRADD",2.79971067939956e-27,-0.304192683167387,0.714,0.738,5.59942135879912e-24,"3","CRADD"
"FOXP2.2",2.1388627620465e-26,-0.263353379205578,0.958,0.963,4.277725524093e-23,"3","FOXP2"
"ROCK2",4.19889550772659e-22,-0.273963131794261,0.796,0.841,8.39779101545317e-19,"3","ROCK2"
"SCN9A.3",7.56273629097397e-22,-0.281554819210041,0.516,0.576,1.51254725819479e-18,"3","SCN9A"
"ANK2",2.91137538954447e-21,-0.276803953281219,0.904,0.934,5.82275077908894e-18,"3","ANK2"
"SNX6.1",3.66861764112901e-21,-0.268254281754363,0.785,0.807,7.33723528225803e-18,"3","SNX6"
"LINC02232.2",4.66302906735738e-21,-0.318450768239352,0.967,0.972,9.32605813471476e-18,"3","LINC02232"
"ROCK1",4.0882176278316e-19,-0.291820471511806,0.855,0.898,8.1764352556632e-16,"3","ROCK1"
"NKTR.1",1.61587667689753e-18,-0.296748270564009,0.925,0.948,3.23175335379505e-15,"3","NKTR"
"FRY",6.57904609698332e-18,0.312822495566986,0.603,0.61,1.31580921939666e-14,"3","FRY"
"ALCAM.1",1.6727823417085e-17,-0.333235998688266,0.888,0.924,3.345564683417e-14,"3","ALCAM"
"NAALADL2",3.81830776507847e-16,-0.346564340802306,0.816,0.791,7.63661553015695e-13,"3","NAALADL2"
"STARD13.3",4.52412889597543e-16,-0.410611618445519,0.875,0.822,9.04825779195086e-13,"3","STARD13"
"MARCH3.2",1.26299517823372e-15,-0.313839552290244,0.848,0.851,2.52599035646743e-12,"3","MARCH3"
"VCAN.1",1.56106128859584e-14,1.26181586789013,0.597,0.587,3.12212257719168e-11,"3","VCAN"
"CD163L1.3",1.97895883801146e-14,-0.312256218957994,0.554,0.491,3.95791767602293e-11,"3","CD163L1"
"SLC22A23",7.88358602438922e-14,-0.264351726547899,0.805,0.792,1.57671720487784e-10,"3","SLC22A23"
"NAV2",4.27858688883561e-13,-0.358512329298143,0.912,0.876,8.55717377767121e-10,"3","NAV2"
"SMARCA2",1.12709387945044e-12,-0.290884565874749,0.903,0.921,2.25418775890089e-09,"3","SMARCA2"
"ZEB1.2",1.62597758875993e-12,-0.287834878219127,0.719,0.709,3.25195517751986e-09,"3","ZEB1"
"IL6R",5.59576671968983e-12,-0.298137763063415,0.783,0.783,1.11915334393797e-08,"3","IL6R"
"PEAK1.2",8.90424618617963e-12,-0.361745774058404,0.896,0.906,1.78084923723593e-08,"3","PEAK1"
"SOCS6.2",3.56924136880814e-08,-0.284487840753787,0.909,0.896,7.13848273761628e-05,"3","SOCS6"
"PADI2.1",9.5004408914062e-08,-0.29234459122207,0.745,0.739,0.000190008817828124,"3","PADI2"
"CAMKMT.1",7.59985456761331e-07,-0.255082674686055,0.827,0.842,0.00151997091352266,"3","CAMKMT"
"JAML",8.2804819974375e-07,0.253871021889899,0.412,0.462,0.0016560963994875,"3","JAML"
"ITSN1.2",2.72806904068967e-06,-0.314996983398068,0.555,0.549,0.00545613808137935,"3","ITSN1"
"LINC02712.2",2.95744015935063e-06,-0.285017407519754,0.863,0.834,0.00591488031870126,"3","LINC02712"
"KIF26B",0.000121334233321339,-0.260907759030949,0.596,0.588,0.242668466642678,"3","KIF26B"
"CPM.3",0.000172745852207283,-0.322446615508788,0.711,0.66,0.345491704414565,"3","CPM"
"MS4A4A.3",0.000411788242575328,-0.386411288385157,0.832,0.84,0.823576485150657,"3","MS4A4A"
"DPP10.2",0,2.31976387092632,0.84,0.521,0,"4","DPP10"
"PCDH9.1",0,2.13297598186332,0.901,0.487,0,"4","PCDH9"
"MAGI2.2",0,1.63383051773432,0.866,0.463,0,"4","MAGI2"
"LSAMP.2",0,1.51274505959312,0.823,0.464,0,"4","LSAMP"
"NTM.1",0,1.48618393707725,0.783,0.462,0,"4","NTM"
"PPP2R2B.1",0,1.48145573534847,0.855,0.475,0,"4","PPP2R2B"
"NCAM2",0,1.32581912303494,0.795,0.353,0,"4","NCAM2"
"ERBB4.2",0,1.2776530694809,0.786,0.435,0,"4","ERBB4"
"CTNNA2",0,1.25655840402486,0.75,0.413,0,"4","CTNNA2"
"ADCY2",0,1.25041957947002,0.902,0.45,0,"4","ADCY2"
"RORA.1",0,1.24506916088891,0.799,0.44,0,"4","RORA"
"PARD3",0,1.23801197922935,0.841,0.395,0,"4","PARD3"
"EDIL3",0,1.22622766516673,0.827,0.654,0,"4","EDIL3"
"CADM2.1",0,1.18278053111,0.786,0.403,0,"4","CADM2"
"CTNND2",0,1.18177489573923,0.767,0.514,0,"4","CTNND2"
"NRXN1.1",0,1.13706564603293,0.771,0.429,0,"4","NRXN1"
"RYR3",0,1.12922495164767,0.8,0.4,0,"4","RYR3"
"NCAM1",0,1.11976110867035,0.777,0.464,0,"4","NCAM1"
"GRID1",0,1.11167435505558,0.796,0.561,0,"4","GRID1"
"PITPNC1",0,1.10014162537917,0.901,0.692,0,"4","PITPNC1"
"NTRK3",0,1.09972815439676,0.872,0.588,0,"4","NTRK3"
"ADGRL3",0,1.09488134990333,0.752,0.373,0,"4","ADGRL3"
"NFASC",0,1.08597303851703,0.82,0.586,0,"4","NFASC"
"PTPRD",0,1.08208133843464,0.795,0.517,0,"4","PTPRD"
"NKAIN3",0,1.07394898268296,0.88,0.469,0,"4","NKAIN3"
"ZNF608.1",0,1.05166738674985,0.841,0.739,0,"4","ZNF608"
"IL1RAPL1",0,1.04451544235939,0.833,0.592,0,"4","IL1RAPL1"
"CLMN",0,0.975112441992098,0.88,0.756,0,"4","CLMN"
"FMN2",0,0.971017245070298,0.764,0.42,0,"4","FMN2"
"FAM155A",0,0.928978430350159,0.81,0.416,0,"4","FAM155A"
"DAAM2",0,0.926336483140236,0.743,0.43,0,"4","DAAM2"
"SOX5",0,0.925956578289593,0.781,0.381,0,"4","SOX5"
"FRMD5",0,0.922201786761765,0.801,0.526,0,"4","FRMD5"
"KCNN3",0,0.887384636539903,0.888,0.604,0,"4","KCNN3"
"AL163541.1.2",0,0.882492846239,0.978,0.95,0,"4","AL163541.1"
"GPM6B",0,0.873844496882728,0.789,0.601,0,"4","GPM6B"
"GPM6A.2",0,0.843602346890574,0.819,0.478,0,"4","GPM6A"
"SPOCK3",0,0.84181514113817,0.815,0.711,0,"4","SPOCK3"
"GABRB1",0,0.818847674702253,0.781,0.354,0,"4","GABRB1"
"NRG3.1",0,0.818391685261691,0.749,0.409,0,"4","NRG3"
"SPON1",0,0.798987976176005,0.927,0.714,0,"4","SPON1"
"HSPA5",0,0.789175673200171,0.977,0.89,0,"4","HSPA5"
"NRCAM",0,0.778304398272157,0.801,0.415,0,"4","NRCAM"
"MAPK10",0,0.76157284535187,0.788,0.492,0,"4","MAPK10"
"PLP1.2",0,0.760641655043003,0.876,0.824,0,"4","PLP1"
"KANK1",0,0.752319005368173,0.721,0.457,0,"4","KANK1"
"TENM2",0,0.73848130188558,0.77,0.407,0,"4","TENM2"
"LPIN1",0,0.737137041648179,0.859,0.588,0,"4","LPIN1"
"DLGAP1",0,0.736218066771894,0.794,0.537,0,"4","DLGAP1"
"CTNNA3",0,0.733252529955776,0.848,0.642,0,"4","CTNNA3"
"AHCYL1",0,0.722705811731346,0.927,0.694,0,"4","AHCYL1"
"MIR100HG",0,0.722293532965175,0.978,0.78,0,"4","MIR100HG"
"LHFPL6",0,0.716815681724181,0.752,0.441,0,"4","LHFPL6"
"RNF144A",0,0.70536358103839,0.777,0.644,0,"4","RNF144A"
"PKNOX1",0,0.696772171329136,0.91,0.695,0,"4","PKNOX1"
"PRKD1",0,0.691452126706715,0.786,0.431,0,"4","PRKD1"
"PACRG",0,0.690128924195009,0.949,0.686,0,"4","PACRG"
"HSP90AB1",0,0.674195153587224,0.951,0.811,0,"4","HSP90AB1"
"TMEM132C",0,0.66174689538116,0.798,0.669,0,"4","TMEM132C"
"SLC24A2",0,0.658746145795305,0.752,0.497,0,"4","SLC24A2"
"SYT1",0,0.655026419407687,0.9,0.535,0,"4","SYT1"
"CSMD1",0,0.636928456618041,0.824,0.588,0,"4","CSMD1"
"SOBP",0,0.627032755043243,0.735,0.59,0,"4","SOBP"
"AL008633.1",0,0.622190310653567,0.93,0.735,0,"4","AL008633.1"
"ROCK2.1",0,0.616495093652208,0.964,0.836,0,"4","ROCK2"
"PKIA",0,0.615413688376543,0.928,0.63,0,"4","PKIA"
"ZNF397",0,0.613721548723786,0.922,0.818,0,"4","ZNF397"
"SNHG14",0,0.608310360077523,0.964,0.958,0,"4","SNHG14"
"OBI1-AS1",0,0.606869177602359,0.752,0.395,0,"4","OBI1-AS1"
"LINC00461",0,0.60089787924748,0.762,0.478,0,"4","LINC00461"
"FRY.1",0,0.598623806488991,0.853,0.606,0,"4","FRY"
"PCSK6",0,0.58186892078603,0.774,0.551,0,"4","PCSK6"
"GRIP1",0,0.576363694413253,0.91,0.585,0,"4","GRIP1"
"GRAMD2B",0,0.574383597397177,0.777,0.503,0,"4","GRAMD2B"
"H3F3B.2",0,0.565080238860595,0.978,0.862,0,"4","H3F3B"
"PRR16",0,0.558491121093387,0.993,0.945,0,"4","PRR16"
"SCGB2B2",0,0.557937385311658,0.807,0.483,0,"4","SCGB2B2"
"JAM3",0,0.551398130593655,0.79,0.527,0,"4","JAM3"
"PCDH7",0,0.539518508758089,0.831,0.53,0,"4","PCDH7"
"MIR4300HG",0,0.530020737757155,0.796,0.451,0,"4","MIR4300HG"
"DHX15.1",0,0.524152940946933,0.962,0.848,0,"4","DHX15"
"MAP2",0,0.523673621791914,0.877,0.578,0,"4","MAP2"
"RGS7",0,0.522921092889866,0.77,0.471,0,"4","RGS7"
"QDPR",0,0.521314004368926,0.786,0.594,0,"4","QDPR"
"TPD52L1",0,0.516248419224328,0.719,0.442,0,"4","TPD52L1"
"SCMH1",0,0.514873749309066,0.923,0.673,0,"4","SCMH1"
"TMEM144.1",0,0.509842346146166,0.92,0.875,0,"4","TMEM144"
"DYNC1I1",0,0.503592453072739,0.75,0.643,0,"4","DYNC1I1"
"TIMP3",0,0.503210711157504,0.815,0.538,0,"4","TIMP3"
"TRPM3",0,0.501006750030638,0.761,0.474,0,"4","TRPM3"
"KALRN",0,0.497543832824902,0.771,0.585,0,"4","KALRN"
"CST3.1",0,0.497389731854641,0.95,0.827,0,"4","CST3"
"CASK",0,0.490113971391422,0.938,0.802,0,"4","CASK"
"MYT1L",0,0.481743508091653,0.924,0.536,0,"4","MYT1L"
"PPFIBP1",0,0.481093826052759,0.796,0.472,0,"4","PPFIBP1"
