ensembl_gene_id	pval	logFC	ci.hi	ci.lo	gene_biotype	gene	percentage_gene_gc_content	padj	contrast	reference	FCRO	model	variance	variance_rank
ENSG00000184005	1.63762221169748e-09	-0.966954946774869	0.0998095143426062	-2.03371940789234	protein_coding	ST6GALNAC3	38.78	4.022000151929e-06	diagnosisAD	CTR	1202	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	9.47691734328822	38
ENSG00000100266	3.34701159847078e-09	-1.36269281206025	-0.583654388537642	-2.14173123558287	protein_coding	PACSIN2	48.59	4.11013024292212e-06	diagnosisAD	CTR	645	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.755505272765988	1344
ENSG00000157933	4.25004610428344e-08	-0.771184276032138	-0.140312063531556	-1.40205648853272	protein_coding	SKI	57.61	3.47937107737337e-05	diagnosisAD	CTR	56	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.936263499021661	1036
ENSG00000028137	6.17451302319725e-08	-0.372935045428694	0.385939448441903	-1.13180953929929	protein_coding	TNFRSF1B	55.4	3.79115099624311e-05	diagnosisAD	CTR	1045	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.48777254585288	283
ENSG00000168461	8.86478137939608e-08	-1.25953764144846	-0.626458224873913	-1.89261705802301	protein_coding	RAB31	43.6	4.35438061355935e-05	diagnosisAD	CTR	1643	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	12.6542358277544	23
ENSG00000018280	1.21855207990499e-07	-3.90049708528376	-1.53671571046952	-6.264278460098	protein_coding	SLC11A1	55.34	4.98793984707775e-05	diagnosisAD	CTR	2267	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	46.9766394529781	2
ENSG00000168610	1.46271071868396e-07	-0.164571984196943	0.482998668135701	-0.812142636529586	protein_coding	STAT3	45.02	5.13202503583973e-05	diagnosisAD	CTR	1619	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	2.66691549662358	260
ENSG00000082397	2.00658675437037e-07	-1.36575773767452	-0.592754116248347	-2.1387613591007	protein_coding	EPB41L3	39.83	6.16022133591704e-05	diagnosisAD	CTR	1035	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	7.67618935618458	52
ENSG00000122566	3.40700434421975e-07	-0.404945467407809	0.0769288891098913	-0.886819823925509	protein_coding	HNRNPA2B1	41.73	9.29733629933745e-05	diagnosisAD	CTR	451	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	0.555498805443599	1775
ENSG00000196792	5.54513683442091e-07	-0.441389001240666	0.20921773151004	-1.09199573399137	protein_coding	STRN3	38.51	0.000136188560653378	diagnosisAD	CTR	2203	~diagnosis+(1|manifest)+cngeneson+pc_mito+brain_region+sex+RIN	1.31305985240644	694
